tier,leagueId,queue,name,date,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,N3IBtPXPmS50nWMxQyVr9knErNhYRQeLwQOr9yVP-VUoZ2k,LikeAMaws,874,I,96,65,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,GG9-qrQpXRs7qRtjhoscToiOXHi3H9FGf5AJ5kMwKwzMD6ZppRx-Wdhqsg,SHĄK,878,I,317,285,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,G-TltqQg7l87wHZCWFrOu1ojEBACh_HJyXAWlfyE68_l9PY,Swordblue,751,I,226,200,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,x6yw-U0GeqSh0WFTNMCHbTfN82vx76FOmZmaIjmNMBCW0j0,wx Mjm978244659,854,I,153,121,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,ALLcHelaR-P9F0tNVJ3DPQynedCbujId7ChefDsFyT-B1gI,Miraicle,561,I,276,260,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,bBKzzdiD7z_58BoMsUGFK4G_0WxuZq5F7EQDMOv36I1X9jg,Stop It App,574,I,168,139,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,rNom99S0tdwFfOKpacxhlKibfwn6gnlK2_EvOuQym5st-HM,CFO midbeast sub,532,I,279,256,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,jgM2DTQyYeePkto7NJ_aNJ3Qi_khSZYBuKH59Dczl-bC1Us,Tailsz,548,I,222,203,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,EgFgfVuF1JNMOXatSfivWejPFLxWKDAIk5zQeCvMveNjYXs,DinosaurChainsaw,609,I,176,153,True,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,CXuoNYKzLSL0x4499Du1br-NBwgjv4P1H0TC--fi_2TcQ_3k,XTEARSTACKER69X,767,I,159,130,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,hG3vRSD1JREKQFIXwkABDF1BJ4xzudy3MSNbEeWCrWg0FSIazjdyyhuAIw,24523,694,I,122,98,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,tbdlR4TUYwz_az5ZcHpSwiAOhI1oDK0HvRwdwUP_fhH2Ui0,Khun AgueroAgnis,493,I,143,127,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,VssJaXEnn_WcdghEEfSRmYNVjWZ_ZqmQiox6s3tCa-XVw84,Tomo09,613,I,237,224,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,8gk9czcHiq0lUtAHM00P0LF-e4h2O5j02bv_19ZzRlB4UMQ,Kross,645,I,197,165,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,EUhVJ8zhRE3Hk7I_QKznMmYxXyqVIOk0R8t__q9D1to7_dZ6VGdmN_4E3g,pingpongchezcake,726,I,144,89,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,Wxa1-ME--fW-FVc1ubWDMIfY5Sjy8mW7HGssXEUkiNxgdXs,hannibal3,790,I,126,56,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,f7JNjxFpfV4tLgyBX3RLr2-zt-ryzblapzWTmwv_AjsE26M,WE Hope,578,I,190,173,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,8neS2UmJE9S_cPuGm3pkt-NhPdOsz5vlEwTbWlQcc2yLDd0,UCLA Hei Iianhua,523,I,177,179,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,gFd7hwhCUQoNhlCmNb9fnGXkdr7gNLURacI49vm0C1__xJU,Riot isthatthem,532,I,117,102,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,FJpMYmJ07pxLTUf9Ft2suS1AfxfsawJyIrgoIF_n4PcIWr8,kaii99,547,I,93,73,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,AJoaL_KunLoSLwhdArtsB03egd1hBbg_70Y4JHZ81uQNRGM,Vin3ntKing,859,I,113,59,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,cseZlkQEd5TvP8Ze16j00RZZxeZ6SAKEilZvMAe3h8nSF6N0CxdadGtIGA,Krõss,856,I,126,94,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,CezeZRDA6zt94UDk6XBXYQ6cqsLM97LuSE5wi7kTbnbqt6k,xHypoxia,657,I,222,188,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,W_Idq7B7avRO3AIPKeio4UXSwoyKYswI3EddNMwO-2nrjXw,DragonMoonCake,529,I,66,37,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,QNdb7JCCRDo6_wMcjJS1tVA4ySRIVK698EddamA2JmkN29p1CYL1H2SvBQ,Zapdo na acc,573,I,79,48,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,zgOj5LH2krIQb4y2sF-xMY0nWJiILGiYhzMBDFm0KmlbS9A,crabhammy,823,I,328,303,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,wy8n5EumzDUYqh7sxDpDvvDcazU_PshjO2U-Ln0tQ3zRD7GKyml-AlG0IQ,luka doncic1,674,I,192,152,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,Xjrv_lYZq_OAJKAxe6j75tUBwFaUDUp2AakrHt2NvZ26uXzgf3TTRiBKpA,flowerofdiamond,714,I,91,46,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,AnZrxP35qnIOaWrQh-t0ZxRZDVfJkTGq2d_CfR0iciHql_Y,Werry,693,I,264,213,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,dX5MJWKeci09dk93fc2gJ-C8kRkXLbG1tJnMcOIGqFt_EE2hbheNZkMWjQ,SageWabe,745,I,180,144,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,dBoHWX5r23DlVhJvruJN82NePl8BmvsnW0ToHlIqDUIb9IE,MrBrobo,553,I,173,154,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,_E3DYHN6w1Fwaqcsu1vI_x7UKYbSKc8kZp1KsTSxd3LETOI,AngryMailman,719,I,127,98,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,Mkn6ovIy9xbNKuqVD746YsEUMqJmEQi1yOFrPCYUpIkKIyQ,KiNG Nidhogg,722,I,235,216,True,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,BNUVGwF8GjiNEgiVD1elaB59kg7Ov0PkiILTZ1ncmbyg1N8,Aizo,789,I,256,225,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,fDzCTkhflj1vV4vxJ7qGUc6vHVT3UVz1JjpvWkdhpLVwbYs,Kriffi,627,I,106,78,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,eEGKw3KS40jFnkh0DzmGros5tsklp_jm5_R5LQdp495xOzE-5rBPuPdv3Q,xxxgnixxo3oxx,431,I,336,295,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,NQ-pMsglLQby3D31aFD0aWE6cmIhfL5KDvSteZEUMgmORxM,Yubs,564,I,141,122,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,dcQncCrKkhM08K3yiCEu52g_CDu558xPh7526sZ5CO2wrYE,Kuderic,538,I,110,97,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,oGXsrJ_Kfr43qplCJecGc7tUDzdkDvXeV5cynQCNpFZfOkyRwMu3kvKqIA,The Kid InFlame,821,I,109,73,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,cKz8CC3gdlTJMZbDqHTNEgLNwFrIZDpnAXkkdILp7MpUs98,Scyrnn,789,I,552,513,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,L7AdNsniUpN6INCM0RXP_MPU_-lKah0iOZFV1TCG0oF_j0k,Léo,560,I,351,323,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,rAeh-W4lTP3h9xytein97jNRnhM8A2uqPNllmM47c_BlzZI,cao,551,I,138,105,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,zk_zejQBPVRWyrOGV3wnh4Yms-PL2maFqo-B6WLO0LoFG7s,Legally,658,I,116,96,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,6fDKYumLKj-CmGrTC7F6s0YItyTKGoxNXqjeNDqpNoEh-X8,Yoshimimar,630,I,529,498,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,Op5kizcdi8O1GXW-_f32fMZ7OWLA1xeXj80cL6cBpK0F2cL0,A Frozen Titan,830,I,113,86,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,jbyp1lt204mDK8I9xhsrKm-yGK0uOsA9sQKOn9EDFWlDhsrer-Q4gHUINQ,TOP LANE 101,893,I,439,402,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,9-rOqYiFdE7mhIcTrv7056WDTLfHO0EOPYG1Dowl_sCoGls,SnuggieX,520,I,492,469,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,8xXqM7awFBFvEgHAwu37oU2yw4uBYaHGl1DRDYr_LXQZvk152iX4aCFVlw,Bigfacecat,662,I,196,157,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,IahnV603UTFidVR53tz32kLGJkx_BioheHUstMmrELkZw3s,Stevenatør,707,I,151,131,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,uYSMozWhpOgiXMc8Pep0WO8zh8VwXTzNSVd9HDP9DCwDMmw,amight06,690,I,68,47,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,c08TFJuFWNBO8ZAySBA6ip9NWBeMUtTEi5AC9fuZyJ4WxhE,CyanKip,529,I,339,317,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,N5MbQqajttv5eadOmyw5KLAuXfTiS0MwHCHa-vR5HYZImPo,Pee But Nutter,676,I,259,224,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,yzRiPTxKPqvjSr8Qs_x08inQHATe9HlQyIlLr-oq7Oxe7QkXLMTksnaqkQ,Ruled By One,553,I,116,104,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,lYh3rH390vygxfxWpw8ikh0vku-aiRk5qJcHNPQmG72kBdkd0BUGGyIG6w,bpd,550,I,213,189,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,VHBpLzvWQxk9rft-JsSD81hoEi7a7_Qnh-s0GakBI6nzDBw,BfVN Koha,746,I,79,51,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,Hr9JXYL3uuff0tKrxCFQEGieQCmd89Qr4fCbY3dbBihQHZU,Mizli,652,I,86,62,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,XBuWaQE9tOPFYYSQIRkD-2w23G5S_G1xXUbMn48yv4NC3vv8,guma 1v9,533,I,132,125,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,hteqwPSrTGflZnArtuRexwZAQJ6hDTthe4m3oZRi2en8phw,9Lives,717,I,242,215,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,GweacYKnwPXhiKkphv6ZG9asBMbWJ5N8TdmS5gVZqEuPHVc,JDLBeast,570,I,125,101,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,_gTC8e-NddYBxUZy3xPa2A7IycFTHDGALLEjdZ-guY7eez0,ToasterXBath,561,I,190,175,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,IrsZRvBMz0ko6mI5ITgcOgUSVy1TYZ8lyRlqwIOV7ybGatWa,zhouziweirui,833,I,151,119,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,JIjouMea6FnZG5JuFRDwGnR9ZCXh7UWWbNxuN20pRwXVGbw,Zasuo Yi,699,I,129,97,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,4jQYUV9BBT9f3iXag0RFOiHvtRTEMFMyPXVxvIZv9rNgMdztwq_VbmT6nw,THROW       LORD,737,I,95,60,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,HdtrdLnesURtk19bSSJxcPxtR1R1rQeTqFZ0nLVykpZXJRY,Setz,612,I,74,48,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,cIyrHv2PxqKX_6H5hyAdraCRuAM3M9E6m5KgmAfvC863Kfyvte2zfwnevA,Marò,589,I,94,79,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,Q4x3s9Q4IUpuwtIA2Sg1_YpIzLZZnP1aYkH2NtpJwUUQWV-1-odBAWAqVw,twltch Lolqdt,599,I,155,130,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,BMcO_jRHh0xrIDcGVk-wmj1hWJhCw6iMkd6pCLm0vUaMvz_e6fKKctgr3A,Bhooki,506,I,318,298,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,MmQp0OV6ByfLBAHz5FuXnHiB7UXFqjYyIxYbbqkuM9c4Upk,2 A,534,I,133,114,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,AW1lV6MzkBn4jmupb2EWMQZp5Mv7LA0fjaMU26ccslGoA6U,Rohanski,639,I,487,462,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,Q5Lu_6GsX0_WD4vQdXAjgqr0CkLNJdC25KJ7Vtn11sA2Pfw,Shorty060,575,I,110,86,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,QvRrYFAzOl8CbrwxBQ6ytNrXt-0nIKoP2GryaKb2vtC-0ss,ttv xull,533,I,172,142,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,IlGG_rL1MIN7CrIgX4fhdsFpJJKzW54h_Z1EA6vmHYuaLuY,Braxa,703,I,88,63,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,mNlFOzZ8khlvkdTDQTis2oBsdPgaI83iACv9IHVakXk6ag0,Mercurial,595,I,271,249,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,HL1K31OeHPzL1JF0u-mfq7m4pG_fpcXSIo6NAk8rxXcHrTU,pizzaman007,661,I,211,165,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,628Acihcr_0NX5XIs0VG7fGdcwjv4tSUjZtHQPRjdo4a5Ik,FB Mike,537,I,194,178,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,kijDBB0q02Qaj-RXpH5D6jpqgcX7gHn-yxN5vtS3cZNF7Wg-a4XQmUh2bw,Khazix,528,I,129,109,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,GQODtmJEx4K4uW0xon-EDziUUSWbFAiFsY_1l5WewmchWG8,Cendi,789,I,192,171,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,7NMz2qrh-89kGQQKhRBLdOf2JbvqrHnTP7L5zvPvmlpzYuyG7q-JOJpPNQ,ttv bmfxlol,593,I,113,68,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,I7MMGIwDsl4_TDmAQixILBuSlnSRBZ22-YSQwqfUpfnh39C6_BFrVePeGA,impisscheese,703,I,138,112,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,mwZJjP_BXhJNx4uo1m74Pt4BjIJlVBDW_L2MkSiJgn30HJ4,Łisten,715,I,144,95,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,yLEGtOKDlL3Ad3OetvkKILzG6VQV7zV3x5hrNKd_JF3k9Dlt,Mr Kottio,710,I,296,275,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,HKJX6kiZPuk0SibIVnQLNsbR2GTKk8J2nUMbfzysA7olpLmR0NTaSlI4UA,lilsoftiev,644,I,106,77,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,6GF-YMER3cLcUZUqB-VpqLY3raXET_ca2hjBPec1PMO18DA,Impmon,817,I,294,261,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,0e59c42i611yjAu6xOXiOyWwZtIP7fxWUUakhXmKd3DSH0mn1cd-wz9cdQ,5 TTV Karhus,624,I,109,80,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,sjUzpirhmXcJIjWikt6WEQL9sdSqUdttJeX068qmTCKyjhg,qi ren jing,678,I,62,45,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,N1oH5G76VFlaoW5FHJNaiK_8yH9WdraK75jGNERQTe_Kl5g,GENG DELIGHT 1V9,528,I,252,221,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,WCdxqpCvb-h0zOcCN_fFmtDHhds_dh8vdffmPO7PfZVw1rU,Marios,612,I,248,225,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,8sN-rVGzhVAg-cTy0O_arPcQbgT1lYAZxwPOew-nyWPGwP4,HellHound298,491,I,300,266,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,eVPzxjEATTypS4fYNjvtSCjrMllTVcMM2N6DYC86HbsIFJ5H,Dęamon,674,I,168,143,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,0cVA4YTj0TXZsZZ0bp_EPBlrJ599EiFqaVQRjNX9cjUR6SiH,Noob Riven Guy,795,I,121,87,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,N9ifPK2ABJvZV5uz24u8HdHBO4TWtwHhzQce3D5zJeCajZwd3OxJ4laCpg,My Dream LPL,808,I,178,153,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,EGRG3CFF0DjEVHjFUmL7lDuoJxZPry0eHRZa938rf92HybQ,TyChee,531,I,808,804,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,qxNgkCYKE2jXq_MVPAKLBv77U1M8WtbAHnVGsgFz04J4G54,Arimamma,647,I,201,172,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,hCnTSBEk0GJwxIrqH5JRZQhPdGmRoum5spaSgtY5dcy8Ozbr,DO JG 18,519,I,85,54,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,yQBpz6YR8AhyvFLzxT68MVfotWpybax5e9VMl_2E_SL0j2M,Lai ge Hot girl,516,I,192,170,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,XZ7CkDI-vJPP-lKK3oFm-_VJw7XKOFxL-iiVEPJ0X4Gvmtg,liberated loona,700,I,132,102,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,J_-zst6VR475tR6qiYSoQ784vJ1tk5cs7FpucQ3hw-jl5-k,Sasiki,638,I,155,130,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,kSl4kgkpXnD4xwl7PRfPnUkA1deaSGR7dtDOzwcElDg-OBs,Forever 9,524,I,173,142,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,PHVw8fyY4mBF09rLcu7PdW4b-V6m9z4pnIAqCRqXM7JENak,Sean Graves God,837,I,168,137,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,T4qYomsrIkww24UkytSNo_SH7PDQWtzAW5bVm0WWGAXNSm2h,DaMimZ,625,I,445,424,True,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-09,dTJeOz6E_PBRlV7c_xvAC00TBEyHDfjViULJWJZ_3M8CNtFM,xueli ovo,653,I,123,101,False,False,False,False
